x,y,angle,velocity,spin,velocity_action,spin_action
269.9,0,0,2.356185675,-0.7372748256,2.356185675,-0.7269632816
270,0,0,2.356185675,-0.7269632816,2.356185675,-0.7114957571
270.1,0,0,2.356185675,-0.7114957571,2.356185675,-0.7114957571
270.2,0,0,2.356185675,-0.7114957571,2.356185675,-0.7114957571
270.3,0,0,2.356185675,-0.7114957571,2.356185675,-0.7114957571
270.4,0,0,2.356185675,-0.7114957571,2.356185675,-0.6238479018
270.5,0,0,2.356185675,-0.6238479018,2.356185675,-0.6238479018
270.6,0,0,2.356185675,-0.6238479018,2.356185675,-0.5619786978
270.7,0,0,2.356185675,-0.5619786978,2.356185675,-0.5465111136
270.8,0,0,2.356185675,-0.5465111136,2.356185675,-0.520732522
270.9,0,0,2.356185675,-0.520732522,2.356185675,-0.5104209781
271,0,0,2.356185675,-0.5104209781,2.335562468,-0.4485517442
271.1,0,0,2.335562468,-0.4485517442,2.309783459,-0.3969940543
271.2,0,0,2.309783459,-0.3969940543,2.309783459,-0.2681000233
271.3,0,0,2.309783459,-0.2681000233,2.284004927,-0.170140177
271.4,0,0,2.284004927,-0.170140177,2.284004927,0
271.5,0,0,2.284004927,0,2.284004927,0
271.6,0,0,2.284004927,0,2.284004927,0
271.7,0,0,2.284004927,0,2.284004927,0
271.8,0,0,2.284004927,0,2.284004927,0.2371651828
271.9,0,0,2.284004927,0.2371651828,2.284004927,0.3041901886
272,0,0,2.284004927,0.3041901886,2.284004927,0.4743305743
272.1,0,0,2.284004927,0.4743305743,2.284004927,0.4743305743
272.2,0,0,2.284004927,0.4743305743,2.284004927,0.5155767202
272.3,0,0,2.284004927,0.5155767202,2.273693323,0.5258882642
272.4,0,0,2.273693323,0.5258882642,2.26338172,0.6186921597
272.5,0,0,2.26338172,0.6186921597,2.273693323,0.7372746468
272.6,0,0,2.273693323,0.7372746468,2.26338172,0.7733650208
272.7,0,0,2.26338172,0.7733650208,2.26338172,0.7733650208
272.8,0,0,2.26338172,0.7733650208,2.273693323,0.8507015705
272.9,0,0,2.273693323,0.8507015705,2.273693323,0.9692842364
273,0,0,2.273693323,0.9692842364,2.273693323,1.149735928
273.1,0,0,2.273693323,1.149735928,2.273693323,1.190982103
273.2,0,0,2.273693323,1.190982103,2.273693323,1.268318653
273.3,0,0,2.273693323,1.268318653,2.273693323,1.258007169
273.4,0,0,2.273693323,1.258007169,2.273693323,1.258007169
273.5,0,0,2.273693323,1.258007169,2.273693323,1.268318653
273.6,0,0,2.273693323,1.268318653,2.273693323,1.283785939
273.7,0,0,2.273693323,1.283785939,2.273693323,1.309564829
273.8,0,0,2.273693323,1.309564829,2.273693323,1.309564829
273.9,0,0,2.273693323,1.309564829,2.273693323,1.335343719
274,0,0,2.273693323,1.335343719,2.284004927,1.345655203
274.1,0,0,2.284004927,1.345655203,2.273693323,1.345655203
274.2,0,0,2.273693323,1.345655203,2.273693323,1.345655203
274.3,0,0,2.273693323,1.345655203,2.273693323,1.361122489
274.4,0,0,2.273693323,1.361122489,2.273693323,1.371434093
274.5,0,0,2.273693323,1.371434093,2.284004927,1.397212863
274.6,0,0,2.284004927,1.397212863,2.284004927,1.386901379
274.7,0,0,2.284004927,1.386901379,2.284004927,1.386901379
274.8,0,0,2.284004927,1.386901379,2.284004927,1.386901379
274.9,0,0,2.284004927,1.386901379,2.284004927,1.412680268
275,0,0,2.284004927,1.412680268,2.284004927,1.505483866
275.1,0,0,2.284004927,1.505483866,2.273693323,1.51579535
275.2,0,0,2.273693323,1.51579535,2.284004927,1.51579535
275.3,0,0,2.284004927,1.51579535,2.273693323,1.505483866
275.4,0,0,2.273693323,1.505483866,2.273693323,1.49001658
275.5,0,0,2.273693323,1.49001658,2.273693323,1.51579535
275.6,0,0,2.273693323,1.51579535,2.273693323,1.505483866
275.7,0,0,2.273693323,1.505483866,2.273693323,1.505483866
275.8,0,0,2.273693323,1.505483866,2.273693323,1.453926206
275.9,0,0,2.273693323,1.453926206,2.284004927,1.428147554
276,0,0,2.284004927,1.428147554,2.284004927,1.428147554
276.1,0,0,2.284004927,1.428147554,2.284004927,1.397212863
276.2,0,0,2.284004927,1.397212863,2.273693323,1.371434093
276.3,0,0,2.273693323,1.371434093,2.273693323,1.397212863
276.4,0,0,2.273693323,1.397212863,2.273693323,1.345655203
276.5,0,0,2.273693323,1.345655203,2.273693323,1.309564829
276.6,0,0,2.273693323,1.309564829,2.273693323,1.258007169
276.7,0,0,2.273693323,1.258007169,2.273693323,1.149735928
276.8,0,0,2.273693323,1.149735928,2.284004927,1.123957157
276.9,0,0,2.284004927,1.123957157,2.273693323,0.7475861311
277,0,0,2.273693323,0.7475861311,2.273693323,0.6805611253
277.1,0,0,2.273693323,0.6805611253,2.273693323,0.6186921597
277.2,0,0,2.273693323,0.6186921597,2.284004927,0.2113863379
277.3,0,0,2.284004927,0.2113863379,2.284004927,0.1495173275
277.4,0,0,2.284004927,0.1495173275,2.284004927,0
277.5,0,0,2.284004927,0,2.284004927,0
277.6,0,0,2.284004927,0,2.284004927,0
277.7,0,0,2.284004927,0,2.284004927,-0.0670247823
277.8,0,0,2.284004927,-0.0670247823,2.284004927,-0.05671324208
277.9,0,0,2.284004927,-0.05671324208,2.284004927,-0.2577884793
278,0,0,2.284004927,-0.2577884793,2.284004927,-0.4227726758
278.1,0,0,2.284004927,-0.4227726758,2.284004927,-0.520732522
278.2,0,0,2.284004927,-0.520732522,2.284004927,-0.5361996293
278.3,0,0,2.284004927,-0.5361996293,2.284004927,-0.5619786978
278.4,0,0,2.284004927,-0.5619786978,2.309783459,-0.5465111136
278.5,0,0,2.309783459,-0.5465111136,2.335562468,-0.4073055685
278.6,0,0,2.335562468,-0.4073055685,2.335562468,-0.3969940543
278.7,0,0,2.335562468,-0.3969940543,2.381964207,-0.1959192455
278.8,0,0,2.381964207,-0.1959192455,2.474768162,0
278.9,0,0,2.474768162,0,2.500546932,0
279,0,0,2.500546932,0,2.510858536,0
279.1,0,0,2.510858536,0,2.608818054,0
279.2,0,0,2.608818054,0,2.737712145,0
279.3,0,0,2.737712145,0,2.748023748,0
279.4,0,0,2.748023748,0,2.758335114,0
279.5,0,0,2.758335114,0,2.820204496,0
279.6,0,0,2.820204496,0,2.8305161,0
279.7,0,0,2.8305161,0,2.8305161,0
279.8,0,0,2.8305161,0,2.8305161,0
279.9,0,0,2.8305161,0,2.845983267,0
280,0,0,2.845983267,0,2.8305161,0
280.1,0,0,2.8305161,0,2.8305161,0
280.2,0,0,2.8305161,0,2.8305161,0
280.3,0,0,2.8305161,0,2.8305161,0
280.4,0,0,2.8305161,0,2.8305161,0
280.5,0,0,2.8305161,0,2.845983267,0
280.6,0,0,2.845983267,0,2.8305161,0
280.7,0,0,2.8305161,0,2.85629487,0
280.8,0,0,2.85629487,0,2.85629487,0
280.9,0,0,2.85629487,0,2.85629487,0
281,0,0,2.85629487,0,2.85629487,0
281.1,0,0,2.85629487,0,2.85629487,0
281.2,0,0,2.85629487,0,2.866606474,0
281.3,0,0,2.866606474,0,2.85629487,0
281.4,0,0,2.85629487,0,2.85629487,0
281.5,0,0,2.85629487,0,2.85629487,0
281.6,0,0,2.85629487,0,2.85629487,0
281.7,0,0,2.85629487,0,2.866606474,0
281.8,0,0,2.866606474,0,2.892385244,0
281.9,0,0,2.892385244,0,2.902696848,0
282,0,0,2.902696848,0,2.913008213,0
282.1,0,0,2.913008213,0,2.902696848,0
282.2,0,0,2.902696848,0,2.913008213,0
282.3,0,0,2.913008213,0,2.985189199,0
282.4,0,0,2.985189199,0,3.01096797,0
282.5,0,0,3.01096797,0,3.01096797,0
282.6,0,0,3.01096797,0,3.021279573,0
282.7,0,0,3.021279573,0,3.021279573,0
282.8,0,0,3.021279573,0,3.031590939,0
282.9,0,0,3.031590939,0,3.047058344,0
283,0,0,3.047058344,0,3.031590939,0
283.1,0,0,3.031590939,0,3.031590939,0
283.2,0,0,3.031590939,0,3.031590939,0
283.3,0,0,3.031590939,0,3.057369947,0
283.4,0,0,3.057369947,0,3.067681313,0
283.5,0,0,3.067681313,0,3.067681313,0
283.6,0,0,3.067681313,0,3.057369947,0
283.7,0,0,3.057369947,0,3.067681313,0
283.8,0,0,3.067681313,0,3.057369947,0
283.9,0,0,3.057369947,0,3.057369947,0
284,0,0,3.057369947,0,3.067681313,0
284.1,0,0,3.067681313,0,3.067681313,0
284.2,0,0,3.067681313,0,3.067681313,0
284.3,0,0,3.067681313,0,3.057369947,0
284.4,0,0,3.057369947,0,3.067681313,0
284.5,0,0,3.067681313,0,3.067681313,0
284.6,0,0,3.067681313,0,3.067681313,-0.1546730846
284.7,0,0,3.067681313,-0.1546730846,3.067681313,-0.3351248205
284.8,0,0,3.067681313,-0.3351248205,3.067681313,-0.4330842197
284.9,0,0,3.067681313,-0.4330842197,3.067681313,-0.4846419096
285,0,0,3.067681313,-0.4846419096,3.067681313,-0.6135363579
285.1,0,0,3.067681313,-0.6135363579,3.067681313,-0.7011842132
285.2,0,0,3.067681313,-0.7011842132,3.057369947,-0.7114957571
285.3,0,0,3.057369947,-0.7114957571,3.067681313,-0.7114957571
285.4,0,0,3.067681313,-0.7114957571,3.067681313,-0.7372748256
285.5,0,0,3.067681313,-0.7372748256,3.067681313,-0.7114957571
285.6,0,0,3.067681313,-0.7114957571,3.067681313,-0.7269632816
285.7,0,0,3.067681313,-0.7269632816,3.067681313,-0.7372748256
285.8,0,0,3.067681313,-0.7372748256,3.067681313,-0.7527419329
285.9,0,0,3.067681313,-0.7527419329,3.067681313,-0.7630534768
286,0,0,3.067681313,-0.7630534768,3.083148479,-0.7527419329
286.1,0,0,3.083148479,-0.7527419329,3.067681313,-0.7372748256
286.2,0,0,3.067681313,-0.7372748256,3.083148479,-0.7527419329
286.3,0,0,3.083148479,-0.7527419329,3.083148479,-0.7114957571
286.4,0,0,3.083148479,-0.7114957571,3.083148479,-0.5001094341
286.5,0,0,3.083148479,-0.5001094341,3.083148479,-0.5001094341
286.6,0,0,3.083148479,-0.5001094341,3.083148479,-0.2062307894
286.7,0,0,3.083148479,-0.2062307894,3.083148479,-0.05671324208
286.8,0,0,3.083148479,-0.05671324208,3.083148479,0
286.9,0,0,3.083148479,0,3.083148479,0
287,0,0,3.083148479,0,3.093460083,0
287.1,0,0,3.093460083,0,3.093460083,0
287.2,0,0,3.093460083,0,3.093460083,0
287.3,0,0,3.093460083,0,3.093460083,0
287.4,0,0,3.093460083,0,3.093460083,0
287.5,0,0,3.093460083,0,3.093460083,0
287.6,0,0,3.093460083,0,3.093460083,0
287.7,0,0,3.093460083,0,3.093460083,0
287.8,0,0,3.093460083,0,3.093460083,0
287.9,0,0,3.093460083,0,3.093460083,0
288,0,0,3.093460083,0,3.093460083,0
288.1,0,0,3.093460083,0,3.093460083,0
288.2,0,0,3.093460083,0,3.093460083,0
288.3,0,0,3.093460083,0,3.093460083,0
288.4,0,0,3.093460083,0,3.093460083,0
288.5,0,0,3.093460083,0,3.093460083,0
288.6,0,0,3.093460083,0,3.093460083,0
288.7,0,0,3.093460083,0,3.093460083,0
288.8,0,0,3.093460083,0,3.093460083,0
288.9,0,0,3.093460083,0,3.093460083,0
289,0,0,3.093460083,0,3.093460083,0
289.1,0,0,3.093460083,0,3.093460083,0.1082711667
289.2,0,0,3.093460083,0.1082711667,3.093460083,0.1082711667
289.3,0,0,3.093460083,0.1082711667,3.083148479,0.1237384751
289.4,0,0,3.083148479,0.1237384751,3.083148479,0.1237384751
289.5,0,0,3.083148479,0.1237384751,3.067681313,0.1082711667
289.6,0,0,3.067681313,0.1082711667,3.031590939,0.1237384751
289.7,0,0,3.031590939,0.1237384751,3.021279573,0.1082711667
289.8,0,0,3.021279573,0.1082711667,2.938787222,0.1082711667
289.9,0,0,2.938787222,0.1082711667,2.928475618,0.08249231428
290,0,0,2.928475618,0.08249231428,2.8305161,0.08249231428
290.1,0,0,2.8305161,0.08249231428,2.758335114,0.07218077779
290.2,0,0,2.758335114,0.07218077779,2.737712145,0
290.3,0,0,2.737712145,0,2.727400541,0
290.4,0,0,2.727400541,0,2.691310406,0
290.5,0,0,2.691310406,0,2.675843,0
290.6,0,0,2.675843,0,2.665531397,0
290.7,0,0,2.665531397,0,2.665531397,0
290.8,0,0,2.665531397,0,2.665531397,0
290.9,0,0,2.665531397,0,2.665531397,0
291,0,0,2.665531397,0,2.665531397,0
291.1,0,0,2.665531397,0,2.665531397,0
291.2,0,0,2.665531397,0,2.665531397,0
291.3,0,0,2.665531397,0,2.665531397,0
291.4,0,0,2.665531397,0,2.665531397,0
291.5,0,0,2.665531397,0,2.665531397,0
291.6,0,0,2.665531397,0,2.665531397,0
291.7,0,0,2.665531397,0,2.675843,0
291.8,0,0,2.675843,0,2.675843,0
291.9,0,0,2.675843,0,2.675843,0
292,0,0,2.675843,0,2.665531397,0
292.1,0,0,2.665531397,0,2.691310406,0
292.2,0,0,2.691310406,0,2.691310406,0
292.3,0,0,2.691310406,0,2.691310406,0
292.4,0,0,2.691310406,0,2.691310406,0
292.5,0,0,2.691310406,0,2.639752626,0
292.6,0,0,2.639752626,0,2.608818054,0
292.7,0,0,2.608818054,0,2.608818054,0
292.8,0,0,2.608818054,0,2.608818054,0
292.9,0,0,2.608818054,0,2.619129658,0
293,0,0,2.619129658,0,2.655219793,0
293.1,0,0,2.655219793,0,2.737712145,0
293.2,0,0,2.737712145,0,2.845983267,0
293.3,0,0,2.845983267,0,2.8305161,0
293.4,0,0,2.8305161,0,2.758335114,0
293.5,0,0,2.758335114,0,2.748023748,0
293.6,0,0,2.748023748,0,2.727400541,0
293.7,0,0,2.727400541,0,2.727400541,0
293.8,0,0,2.727400541,0,2.727400541,0
293.9,0,0,2.727400541,0,2.727400541,0
294,0,0,2.727400541,0,2.737712145,0
294.1,0,0,2.737712145,0,2.737712145,0
294.2,0,0,2.737712145,0,2.737712145,0
294.3,0,0,2.737712145,0,2.727400541,0
294.4,0,0,2.727400541,0,2.784114361,0
294.5,0,0,2.784114361,0,2.809892893,0
294.6,0,0,2.809892893,0,2.8305161,0
294.7,0,0,2.8305161,0,2.866606474,0
294.8,0,0,2.866606474,0,2.974877596,0
294.9,0,0,2.974877596,0,3.021279573,0
295,0,0,3.021279573,0,3.021279573,0
295.1,0,0,3.021279573,0,3.021279573,0
295.2,0,0,3.021279573,0,3.021279573,0
295.3,0,0,3.021279573,0,3.021279573,0
295.4,0,0,3.021279573,0,3.021279573,0
295.5,0,0,3.021279573,0,3.021279573,0
295.6,0,0,3.021279573,0,3.29453516,0
295.7,0,0,3.29453516,0,3.320313931,0
295.8,0,0,3.320313931,0,3.330625534,0
295.9,0,0,3.330625534,0,3.320313931,0
296,0,0,3.320313931,0,3.320313931,0
296.1,0,0,3.320313931,0,3.330625534,0
296.2,0,0,3.330625534,0,3.320313931,0
296.3,0,0,3.320313931,0,3.320313931,0
296.4,0,0,3.320313931,0,3.366715908,0
296.5,0,0,3.366715908,0,3.438896656,0
296.6,0,0,3.438896656,0,3.438896656,0
296.7,0,0,3.438896656,0,3.485298634,0
296.8,0,0,3.485298634,0,3.567790508,0
296.9,0,0,3.567790508,0,3.660870075,0
297,0,0,3.660870075,0,3.650425434,0
297.1,0,0,3.650425434,0,3.707547903,0
297.2,0,0,3.707547903,0,3.707547903,0
297.3,0,0,3.707547903,0,3.736119032,0
297.4,0,0,3.736119032,0,3.736119032,0
297.5,0,0,3.736119032,0,3.793383837,0
297.6,0,0,3.793383837,0,3.804237604,0
297.7,0,0,3.804237604,0,3.831372023,0
297.8,0,0,3.831372023,0,3.831372023,0
297.9,0,0,3.831372023,0,3.831372023,0
298,0,0,3.831372023,0,3.831372023,0
298.1,0,0,3.831372023,0,3.804237604,0
298.2,0,0,3.804237604,0,3.820518255,0
298.3,0,0,3.820518255,0,3.804237604,0
298.4,0,0,3.804237604,0,3.804237604,0
298.5,0,0,3.804237604,0,3.831372023,0
298.6,0,0,3.831372023,0,3.84222579,0
298.7,0,0,3.84222579,0,3.891067505,0
298.8,0,0,3.891067505,0,3.964214087,0
298.9,0,0,3.964214087,0,4.012223721,0
299,0,0,4.012223721,0,4.012223721,0
299.1,0,0,4.012223721,0,4.111671925,0
299.2,0,0,4.111671925,0,4.111671925,0
299.3,0,0,4.111671925,0,4.15968132,0
299.4,0,0,4.15968132,0,4.15968132,0
299.5,0,0,4.15968132,0,4.15968132,0
299.6,0,0,4.15968132,0,4.15968132,0
299.7,0,0,4.15968132,0,4.15968132,0
299.8,0,0,4.15968132,0,4.15968132,0
299.9,0,0,4.15968132,0,4.125065327,0
300,0,0,4.125065327,0,4.125065327,0
300.1,0,0,4.125065327,0,4.125065327,0
300.2,0,0,4.125065327,0,4.125065327,0
300.3,0,0,4.125065327,0,4.125065327,0
300.4,0,0,4.125065327,0,4.125065327,0
300.5,0,0,4.125065327,0,4.125065327,0
300.6,0,0,4.125065327,0,4.125065327,0
300.7,0,0,4.125065327,0,4.125065327,0
300.8,0,0,4.125065327,0,4.125065327,0
300.9,0,0,4.125065327,0,4.125065327,0.1673104465
301,0,0,4.125065327,0.1673104465,4.113526821,0.196157068
301.1,0,0,4.113526821,0.196157068,4.101988316,0.4153912067
301.2,0,0,4.101988316,0.4153912067,4.101988316,0.5769323111
301.3,0,0,4.101988316,0.5769323111,4.101988316,0.5884709358
301.4,0,0,4.101988316,0.5884709358,4.08468008,0.7500118017
301.5,0,0,4.08468008,0.7500118017,4.101988316,0.7615504861
301.6,0,0,4.101988316,0.7615504861,4.08468008,0.8365517259
301.7,0,0,4.08468008,0.8365517259,4.08468008,0.9230915904
301.8,0,0,4.08468008,0.9230915904,4.08468008,0.9230915904
301.9,0,0,4.08468008,0.9230915904,4.101988316,0.9403995872
302,0,0,4.101988316,0.9403995872,4.101988316,0.9692462087
302.1,0,0,4.101988316,0.9692462087,4.08468008,1.07309401
302.2,0,0,4.08468008,1.07309401,4.08468008,1.055786133
302.3,0,0,4.08468008,1.055786133,4.101988316,1.055786133
302.4,0,0,4.101988316,1.055786133,4.08468008,1.055786133
302.5,0,0,4.08468008,1.055786133,4.08468008,1.055786133
302.6,0,0,4.08468008,1.055786133,4.101988316,1.055786133
302.7,0,0,4.101988316,1.055786133,4.08468008,1.038478136
302.8,0,0,4.08468008,1.038478136,4.101988316,0.8942449689
302.9,0,0,4.101988316,0.8942449689,4.101988316,0.853859663
303,0,0,4.101988316,0.853859663,4.08468008,0.7038572431
303.1,0,0,4.08468008,0.7038572431,4.101988316,0.6461642385
303.2,0,0,4.101988316,0.6461642385,4.08468008,0.6461642385
303.3,0,0,4.08468008,0.6461642385,4.08468008,0.6461642385
303.4,0,0,4.08468008,0.6461642385,4.101988316,0.6346255541
303.5,0,0,4.101988316,0.6346255541,4.101988316,0.6346255541
303.6,0,0,4.101988316,0.6346255541,4.101988316,0.5019310713
303.7,0,0,4.101988316,0.5019310713,4.08468008,0.5019310713
303.8,0,0,4.08468008,0.5019310713,4.101988316,0.5134697556
303.9,0,0,4.101988316,0.5134697556,4.08468008,0.5307776928
304,0,0,4.08468008,0.5307776928,4.08468008,0.5019310713
304.1,0,0,4.08468008,0.5019310713,4.101988316,0.4846231043
304.2,0,0,4.101988316,0.4846231043,4.101988316,0.3692365885
304.3,0,0,4.101988316,0.3692365885,4.101988316,0
304.4,0,0,4.101988316,0,4.113526821,0
304.5,0,0,4.113526821,0,4.101988316,0
304.6,0,0,4.101988316,0,4.101988316,0
304.7,0,0,4.101988316,0,4.101988316,0
304.8,0,0,4.101988316,0,4.113526821,0
304.9,0,0,4.113526821,0,4.101988316,0
305,0,0,4.101988316,0,4.113526821,0
305.1,0,0,4.113526821,0,4.113526821,0
305.2,0,0,4.113526821,0,4.113526821,0
305.3,0,0,4.113526821,0,4.113526821,0
305.4,0,0,4.113526821,0,4.136604309,0
305.5,0,0,4.136604309,0,4.153912067,0
305.6,0,0,4.153912067,0,4.15968132,0.06346257776
305.7,0,0,4.15968132,0.06346257776,4.15968132,0.08077055961
305.8,0,0,4.15968132,0.08077055961,4.15968132,0.08077055961
305.9,0,0,4.15968132,0.08077055961,4.15968132,0.08077055961
306,0,0,4.15968132,0.08077055961,4.15968132,0.06346257776
306.1,0,0,4.15968132,0.06346257776,4.15968132,0.05192393064
306.2,0,0,4.15968132,0.05192393064,4.15968132,0.05192393064
306.3,0,0,4.15968132,0.05192393064,4.15968132,0.05192393064
306.4,0,0,4.15968132,0.05192393064,4.15968132,0
306.5,0,0,4.15968132,0,4.15968132,0.05192393064
306.6,0,0,4.15968132,0.05192393064,4.15968132,0
306.7,0,0,4.15968132,0,4.15968132,0
306.8,0,0,4.15968132,0,4.15968132,0
306.9,0,0,4.15968132,0,4.15968132,0
307,0,0,4.15968132,0,4.15968132,0
307.1,0,0,4.15968132,0,4.15968132,-0.3288513124
307.2,0,0,4.15968132,-0.3288513124,4.15968132,-0.4153914452
307.3,0,0,4.15968132,-0.4153914452,4.15968132,-0.6980881691
307.4,0,0,4.15968132,-0.6980881691,4.15968132,-0.9519379735
307.5,0,0,4.15968132,-0.9519379735,4.15968132,-1.021169901
307.6,0,0,4.15968132,-1.021169901,4.15968132,-1.096171379
307.7,0,0,4.15968132,-1.096171379,4.15968132,-1.107710004
307.8,0,0,4.15968132,-1.107710004,4.15968132,-1.148095012
307.9,0,0,4.15968132,-1.148095012,4.15968132,-1.19424963
308,0,0,4.15968132,-1.19424963,4.15968132,-1.205788255
308.1,0,0,4.15968132,-1.205788255,4.15968132,-1.22309649
308.2,0,0,4.15968132,-1.22309649,4.15968132,-1.234635234
308.3,0,0,4.15968132,-1.234635234,4.15968132,-1.263481498
308.4,0,0,4.15968132,-1.263481498,4.15968132,-1.251942873
308.5,0,0,4.15968132,-1.251942873,4.15968132,-1.234635234
308.6,0,0,4.15968132,-1.234635234,4.15968132,-1.234635234
308.7,0,0,4.15968132,-1.234635234,4.15968132,-1.22309649
308.8,0,0,4.15968132,-1.22309649,4.15968132,-1.148095012
308.9,0,0,4.15968132,-1.148095012,4.15968132,-0.9692462087
309,0,0,4.15968132,-0.9692462087,4.15968132,-0.9519379735
309.1,0,0,4.15968132,-0.9519379735,4.15968132,-0.8134746552
309.2,0,0,4.15968132,-0.8134746552,4.153912067,-0.79616642
309.3,0,0,4.153912067,-0.79616642,4.101988316,-0.7153958678
309.4,0,0,4.101988316,-0.7153958678,4.073141575,-0.6000093818
309.5,0,0,4.073141575,-0.6000093818,4.003909588,-0.4557764828
309.6,0,0,4.003909588,-0.4557764828,3.992371082,-0.4038527906
309.7,0,0,3.992371082,-0.4038527906,3.88852334,-0.3173126578
309.8,0,0,3.88852334,-0.3173126578,3.807752848,-0.2884662747
309.9,0,0,3.807752848,-0.2884662747,3.767367601,-0.2480807453
310,0,0,3.767367601,-0.2480807453,3.755828857,-0.2480807453
310.1,0,0,3.755828857,-0.2480807453,3.698135614,-0.1730797738
310.2,0,0,3.698135614,-0.1730797738,3.675058365,-0.09230920672
310.3,0,0,3.675058365,-0.09230920672,3.675058365,0
310.4,0,0,3.675058365,0,3.675058365,0
310.5,0,0,3.675058365,0,3.634673119,0
310.6,0,0,3.634673119,0,3.594287872,0
310.7,0,0,3.594287872,0,3.565441132,0
310.8,0,0,3.565441132,0,3.565441132,0
310.9,0,0,3.565441132,0,3.501978874,0
311,0,0,3.501978874,0,3.49044013,0
311.1,0,0,3.49044013,0,3.49044013,0
311.2,0,0,3.49044013,0,3.49044013,0
311.3,0,0,3.49044013,0,3.473131895,0
311.4,0,0,3.473131895,0,3.450054646,0.05192393064
311.5,0,0,3.450054646,0.05192393064,3.432746887,0.1673104465
311.6,0,0,3.432746887,0.1673104465,3.432746887,0.2076957226
311.7,0,0,3.432746887,0.2076957226,3.421208382,0.3692365885
311.8,0,0,3.421208382,0.3692365885,3.409669638,0.5480856895
311.9,0,0,3.409669638,0.5480856895,3.392361641,0.6057789326
312,0,0,3.392361641,0.6057789326,3.380823135,0.6346255541
312.1,0,0,3.380823135,0.6346255541,3.369284391,0.7788584828
312.2,0,0,3.369284391,0.7788584828,3.380823135,0.8250130415
312.3,0,0,3.380823135,0.8250130415,3.380823135,0.8077051044
312.4,0,0,3.380823135,0.8077051044,3.380823135,0.8250130415
312.5,0,0,3.380823135,0.8250130415,3.380823135,0.9230915904
312.6,0,0,3.380823135,0.9230915904,3.380823135,0.9230915904
312.7,0,0,3.380823135,0.9230915904,3.369284391,0.9230915904
312.8,0,0,3.369284391,0.9230915904,3.380823135,0.9230915904
312.9,0,0,3.380823135,0.9230915904,3.380823135,0.9403995872
313,0,0,3.380823135,0.9403995872,3.369284391,0.9519382119
313.1,0,0,3.369284391,0.9519382119,3.380823135,0.9519382119
313.2,0,0,3.380823135,0.9519382119,3.369284391,0.9519382119
313.3,0,0,3.369284391,0.9519382119,3.380823135,0.9403995872
313.4,0,0,3.380823135,0.9403995872,3.380823135,0.9519382119
313.5,0,0,3.380823135,0.9519382119,3.380823135,0.9519382119
313.6,0,0,3.380823135,0.9519382119,3.380823135,0.9980928302
313.7,0,0,3.380823135,0.9980928302,3.369284391,0.9692462087
313.8,0,0,3.369284391,0.9692462087,3.369284391,0.9807848334
313.9,0,0,3.369284391,0.9807848334,3.380823135,0.9692462087
314,0,0,3.380823135,0.9692462087,3.380823135,0.9692462087
314.1,0,0,3.380823135,0.9692462087,3.380823135,0.9807848334
314.2,0,0,3.380823135,0.9807848334,3.380823135,0.9692462087
314.3,0,0,3.380823135,0.9692462087,3.380823135,0.9692462087
314.4,0,0,3.380823135,0.9692462087,3.380823135,0.9692462087
314.5,0,0,3.380823135,0.9692462087,3.380823135,0.9692462087
314.6,0,0,3.380823135,0.9692462087,3.380823135,0.9807848334
314.7,0,0,3.380823135,0.9807848334,3.380823135,0.9692462087
314.8,0,0,3.380823135,0.9692462087,3.380823135,0.9519382119
314.9,0,0,3.380823135,0.9519382119,3.380823135,0.9403995872
315,0,0,3.380823135,0.9403995872,3.380823135,0.9403995872
315.1,0,0,3.380823135,0.9403995872,3.369284391,0.9403995872
315.2,0,0,3.369284391,0.9403995872,3.380823135,0.9403995872
315.3,0,0,3.380823135,0.9403995872,3.380823135,0.9403995872
315.4,0,0,3.380823135,0.9403995872,3.380823135,0.9403995872
315.5,0,0,3.380823135,0.9403995872,3.380823135,0.9519382119
315.6,0,0,3.380823135,0.9519382119,3.380823135,0.9230915904
315.7,0,0,3.380823135,0.9230915904,3.380823135,0.8827063441
315.8,0,0,3.380823135,0.8827063441,3.380823135,0.8077051044
315.9,0,0,3.380823135,0.8077051044,3.380823135,0.7615504861
316,0,0,3.380823135,0.7615504861,3.380823135,0.6634721756
316.1,0,0,3.380823135,0.6634721756,3.380823135,0.4153912067
316.2,0,0,3.380823135,0.4153912067,3.380823135,0.1211558357
316.3,0,0,3.380823135,0.1211558357,3.380823135,0.1096171886
316.4,0,0,3.380823135,0.1096171886,3.380823135,0
316.5,0,0,3.380823135,0,3.380823135,0
316.6,0,0,3.380823135,0,3.380823135,0
316.7,0,0,3.380823135,0,3.380823135,0
316.8,0,0,3.380823135,0,3.380823135,0
316.9,0,0,3.380823135,0,3.380823135,0
317,0,0,3.380823135,0,3.380823135,-0.07500098646
317.1,0,0,3.380823135,-0.07500098646,3.380823135,-0.09230920672
317.2,0,0,3.380823135,-0.09230920672,3.380823135,-0.3288513124
317.3,0,0,3.380823135,-0.3288513124,3.380823135,-0.5134697556
317.4,0,0,3.380823135,-0.5134697556,3.380823135,-0.6865494847
317.5,0,0,3.380823135,-0.6865494847,3.380823135,-0.6980881691
317.6,0,0,3.380823135,-0.6980881691,3.369284391,-0.7557814121
317.7,0,0,3.369284391,-0.7557814121,3.380823135,-0.7673200369
317.8,0,0,3.380823135,-0.7673200369,3.380823135,-0.79616642
